chn 0,  Pts = 0,  LumPixSum = 0,  LumPixAverage=0!     
chn 0,  Pts = 0,  LumPixSum = 300093944,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300236705,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300474136,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300511489,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300500819,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300562732,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300516016,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300641173,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300566415,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300654619,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300721881,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300579710,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300693627,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300562163,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300656649,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300806425,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299625495,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300012601,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299988308,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299871498,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300085311,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299909181,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299955089,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300158476,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300051443,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300404098,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300623166,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300553729,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300689992,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300510150,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300560493,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300658962,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300611563,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300593867,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300373255,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300782359,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300847015,  LumPixAverage=144!     

chn 0,  Pts = 0,  LumPixSum = 300733953,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300759519,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300900857,  LumPixAverage=144!     

chn 0,  Pts = 0,  LumPixSum = 299653411,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299963794,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299886676,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299697988,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299708020,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299775685,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299717288,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299754292,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299755901,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299746490,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300049095,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300088379,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300175704,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300283622,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300154572,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300333075,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300141885,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300117734,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300145948,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300029889,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300223749,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300082375,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300248519,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 300334890,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299121390,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299455191,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299239569,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 298890435,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299346839,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 298986011,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 298994911,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299389876,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299195647,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299504423,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299802792,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299872553,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299865261,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299636239,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299776119,  LumPixAverage=143!     

chn 0,  Pts = 0,  LumPixSum = 299758047,  LumPixAverage=143!     

